Name,project_id,description,emp_id,projectManagerId,startDate,endDate,status,url,Approval
TechNova Backup Solution,73b26566-3e8a-4d04-ab7e-1192709770e5,"['Data Visualization', 'Azure', 'Objective-C']",Emp_839,EMP_240,2023-08-18,2024-04-18,active,https://ryan.info/,Rejected
SilverLinx POS System,4fccee8b-c3fc-47b7-8209-fee44493bec8,"['.NET', 'Network Security', 'Data Science']",Emp_839,EMP_211,2020-10-02,2024-04-18,completed,https://www.walker.net/,Rejected
CyberTech,139e9457-648c-471e-b9f3-cc1ce26dbe72,"['Support', 'Azure', 'Data Analysis']",Emp_840,EMP_350,2020-10-10,2024-05-03,completed,http://bauer.com/,Rejected
DataForge Dashboard Creator,4a160b90-62cc-41d2-ae3c-75957124bac4,"['Machine Learning', 'Requirements Analysis', 'MongoDB']",Emp_840,EMP_228,2023-11-26,2024-04-21,active,https://ramirez.com/,Rejected
PixelWorks,4507bb72-cf62-40b5-8692-cd5f8eb40302,"['Python', 'NoSQL', 'User Research']",Emp_840,EMP_685,2023-10-22,2024-04-14,completed,https://smith.com/,Approved
AgileFlow,181fff46-bc8d-4504-b718-1b39847e9729,"['Git', 'Data Analysis', 'UI/UX Design']",Emp_840,EMP_335,2022-05-23,2024-04-18,active,https://patterson.net/,Approved
DataBridge,1f3a0e60-262a-410a-a598-00a13cecb944,"['Behavior-Driven Development', 'Network Security', 'Containerization']",Emp_841,EMP_677,2024-02-29,2024-04-12,completed,http://golden.com/,Approved
FusionSoft Email Client,cdb64bf7-3468-4651-ac85-95d24e0c1d1b,"['C#', 'Microservices', 'Machine Learning']",Emp_841,EMP_223,2020-06-03,2024-05-05,active,http://thompson.net/,Rejected
ByteBoost,d474c835-d3b9-405e-bef1-31060b1812e6,"['Artificial Intelligence', 'React', 'Objective-C']",Emp_841,EMP_190,2022-02-01,2024-04-21,active,https://mclean.com/,Approved
QuickTech Remote Support,29555833-1be4-4afb-9666-17df6180d1cb,"['Objective-C', 'Machine Learning', 'Leadership']",Emp_841,EMP_298,2023-07-15,2024-05-04,completed,https://www.powell-martinez.com/,Approved
SwiftWave,6e499025-e59a-4834-88a4-523b7728bb38,"['.NET', 'Requirements Analysis', 'Containerization']",Emp_842,EMP_655,2021-06-19,2024-04-18,active,https://ware.com/,Approved
DataLink Inventory Tracker,7c903f36-8f56-4afa-9d45-dca29d21f688,"['Business Analysis', 'Technical Writing', 'Vue.js']",Emp_842,EMP_560,2024-03-28,2024-04-13,completed,http://www.young.org/,Rejected
EchoTech Task Manager,bcf38f63-3c92-494b-8e3d-0134f26b374e,"['RESTful API', 'Network Security', 'Google Cloud Platform']",Emp_842,EMP_206,2022-03-02,2024-04-13,completed,http://nguyen-harris.com/,Rejected
ByteBlitz Document Manager,f26c123a-f2b0-4940-ab79-3a72be60d3e1,"['React', 'Problem Solving', 'CSS']",Emp_842,EMP_492,2023-08-23,2024-05-02,completed,http://www.clarke.com/,Approved
SilverLinx POS System,523be6c9-6dc9-40d8-a8c1-d7332446c07d,"['User Stories', 'Django', 'Data Science']",Emp_843,EMP_908,2023-11-19,2024-04-21,completed,https://www.poole.org/,Approved
DataBridge,6228b3bf-33b3-4c22-8942-af2adf9a3d93,"['Ruby', 'Kotlin', 'Objective-C']",Emp_843,EMP_32,2020-12-27,2024-04-21,completed,https://www.lee-roberts.net/,Approved
AgileTech,d1f5544c-3b28-4549-889d-1fa78f267d4a,"['Vue.js', 'Azure', 'Network Security']",Emp_843,EMP_548,2020-04-05,2024-04-15,active,https://stone-ware.org/,Rejected
SwiftShift Time Tracker,095dd0cf-101d-41a6-9e37-627a864c8a1f,"['JavaScript', 'Troubleshooting', 'Objective-C']",Emp_843,EMP_182,2021-02-02,2024-04-25,completed,http://www.tucker-hester.com/,Rejected
DataLink Inventory Tracker,009ac58b-e875-473b-a0d9-263b2381083d,"['Microservices', 'Cryptography', 'JavaScript']",Emp_844,EMP_405,2021-03-27,2024-04-15,completed,https://www.reynolds-chen.biz/,Rejected
PixelPulse,bec63f87-4589-492d-8505-abc941cf67c4,"['Kubernetes', 'Artificial Intelligence', 'Wireframing']",Emp_844,EMP_766,2020-05-05,2024-04-19,active,https://marshall-baker.com/,Approved
MetaMind Chatbot Builder,b01e17da-86ec-4258-84b1-a781576da557,"['Google Cloud Platform', 'Continuous Integration', 'Product Management']",Emp_844,EMP_766,2023-08-28,2024-04-15,active,http://www.dean.com/,Approved
TechSprint,a8eb1cc0-1066-473d-8493-dc3b17be328e,"['Objective-C', 'Google Cloud Platform', 'Kotlin']",Emp_844,EMP_938,2020-04-14,2024-04-17,completed,https://www.wilson.org/,Approved
AgileWare,466d4f85-3d5d-402d-8170-10b0ce96b852,"['JavaScript', 'PHP', 'Scrum']",Emp_845,EMP_893,2020-01-26,2024-04-19,completed,https://griffith.net/,Approved
TechTrek Data Analyzer,56113792-e92a-4ffd-bd5e-a1ecde117af4,"['Objective-C', 'Technical Writing', 'Information Security']",Emp_845,EMP_784,2021-07-03,2024-04-19,active,http://www.valenzuela-pena.com/,Rejected
DataCraft,b2b17770-223e-449a-988a-5f05077e67b6,"['Test-Driven Development', 'CSS', 'Interaction Design']",Emp_845,EMP_66,2020-03-08,2024-04-12,active,http://miller-mcclure.com/,Approved
LogicLane Project Tracker,230400f7-1611-4bc4-9c9c-94731f816357,"['Cybersecurity', 'Responsive Design', 'Technical Writing']",Emp_845,EMP_483,2022-03-28,2024-05-08,completed,http://ferguson-garcia.org/,Rejected
EchoTech Task Manager,572616ee-cd4d-472e-8119-b8a51c237a36,"['HTML', 'Scrum', 'Accessibility']",Emp_846,EMP_779,2023-12-21,2024-04-29,active,https://hunter.com/,Approved
ByteForge,3d755e38-42d6-4ff4-95d2-68e8a89807c3,"['Business Analysis', 'Data Science', 'Agile Product Management']",Emp_846,EMP_236,2023-01-28,2024-04-22,completed,http://snyder.info/,Rejected
AgileWare,f3cec1b5-d19c-4676-b0ce-d595f437401b,"['Accessibility', 'PostgreSQL', 'Communication']",Emp_846,EMP_527,2020-08-18,2024-05-01,active,https://www.tran-rivera.com/,Rejected
DataLink Inventory Tracker,ce91dedd-ef4e-4869-9b38-4f6d8c22e937,"['Support', 'Data Science', 'DevOps']",Emp_846,EMP_368,2023-06-12,2024-05-07,active,http://www.fletcher.org/,Rejected
PixelPulse,2f1fbaff-7260-4e17-a237-de0bc9e183fd,"['Azure', 'Swift', 'Git']",Emp_847,EMP_780,2020-10-16,2024-04-19,completed,https://www.carr.net/,Approved
CyberLink,d6c15906-63dc-4537-9025-0d8e3e321dcd,"['Docker', 'Technical Writing', 'Flask']",Emp_847,EMP_334,2024-04-04,2024-04-13,active,https://www.lane.com/,Approved
TechTrek Data Analyzer,66d0d764-9cad-42c5-a96e-221843c33043,"['Accessibility', 'Cybersecurity', 'C#']",Emp_847,EMP_319,2023-07-11,2024-04-28,completed,https://bonilla.org/,Rejected
InnovatePro,88c62c71-9136-4be4-8d4a-0fdb7b9bf315,"['Problem Solving', 'Containerization', 'Docker']",Emp_847,EMP_317,2021-06-27,2024-04-21,active,http://jones.org/,Approved
TechNova Backup Solution,47c773af-fadb-42b0-a9be-8eee1db9a6dc,"['User Research', 'RESTful API', 'CI/CD']",Emp_848,EMP_763,2022-04-13,2024-04-22,completed,http://hartman.net/,Approved
AgileTech,ad6954ff-e7b8-45d6-b572-6eb2f644fe3f,"['Artificial Intelligence', 'User Research', 'Python']",Emp_848,EMP_109,2022-09-18,2024-05-06,active,https://torres.com/,Rejected
NexGen Mobile Scheduler,ed3ec5c6-fed2-47a5-97ae-8d9d312bb784,"['SQL', 'Responsive Design', 'Google Cloud Platform']",Emp_848,EMP_671,2022-05-15,2024-05-05,active,http://www.sutton-collins.info/,Rejected
DataBridge,f4dde266-2fe5-4af3-9957-469b1043c19d,"['Problem Solving', 'Communication', 'PHP']",Emp_848,EMP_301,2023-10-28,2024-04-22,active,http://www.carroll-morgan.com/,Approved
PixelPulse,74b8fa39-c31d-48f4-a5a6-f656941bc347,"['MySQL', 'UI/UX Design', 'Django']",Emp_849,EMP_359,2020-05-12,2024-04-18,active,https://rice.com/,Rejected
PixelWorks,05347622-3cfe-423d-9e3e-e8a082d39d92,"['RESTful API', 'Test-Driven Development', 'Information Security']",Emp_849,EMP_810,2021-11-29,2024-04-13,completed,http://weber-gonzales.com/,Approved
CyberTech,c902397c-0737-4edb-9698-bb24dbe0574c,"['SQL', 'Scrum', 'Leadership']",Emp_849,EMP_920,2023-02-24,2024-05-07,active,http://mills.info/,Approved
CyberLink,454129ea-e485-40bd-a50d-93a34b8f2718,"['Google Cloud Platform', 'RESTful API', 'Wireframing']",Emp_849,EMP_86,2021-03-07,2024-04-11,completed,http://cook-williams.com/,Rejected
CyberLink,17075209-4aa4-40d6-9685-c324de7fb5c4,"['Wireframing', 'React', 'RESTful API']",Emp_850,EMP_286,2023-11-18,2024-05-03,active,https://wolf-gonzales.com/,Approved
LogicLane Project Tracker,9cbfdb59-42ab-4d6a-a39a-40c315a8ea29,"['HTML', 'Requirements Analysis', 'Git']",Emp_850,EMP_566,2023-08-17,2024-04-14,completed,http://burns.com/,Approved
CyberTech,20ae09b6-d005-4da8-8f43-e08e63858c2f,"['Google Cloud Platform', 'Data Visualization', 'Java']",Emp_850,EMP_438,2021-07-30,2024-04-16,completed,https://www.hughes.com/,Approved
CatalystCommerce,326873fd-6be7-4c8c-ab13-95f628a56e4f,"['Information Security', 'AWS', 'DevOps']",Emp_850,EMP_132,2022-10-01,2024-04-20,completed,http://www.jennings.com/,Approved
QuickTech Remote Support,af3949fe-5270-4f83-9492-d3da1a499360,"['DevOps', 'Business Analysis', 'Technical Writing']",Emp_851,EMP_930,2022-02-22,2024-04-24,completed,https://www.buckley.com/,Approved
PixelPulse,91b99713-fdc8-4f7a-80a4-7fb470531dcb,"['Docker', 'DevOps', 'AWS']",Emp_851,EMP_313,2022-02-08,2024-04-30,active,http://garcia.net/,Approved
FusionSoft Email Client,b98df64d-d406-4ae7-aabd-ecbffc7b954a,"['Kubernetes', 'Continuous Deployment', '.NET']",Emp_851,EMP_707,2021-03-14,2024-04-19,active,https://young-larson.net/,Approved
PixelWare,9dd587f7-888a-4253-adce-e15c463a3278,"['Statistical Analysis', 'Documentation', 'Agile Product Management']",Emp_851,EMP_620,2021-10-15,2024-05-03,completed,http://watkins.com/,Approved
CatalystCommerce,a3ef656e-0431-4c5c-9753-f11dfe49fa7d,"['Machine Learning', 'Flask', 'Accessibility']",Emp_852,EMP_819,2023-03-04,2024-04-21,active,http://www.smith-woods.com/,Rejected
PixelPulse,92084c76-2914-4cff-8dec-241d034dbabd,"['NoSQL', 'Data Visualization', 'Business Analysis']",Emp_852,EMP_20,2021-04-03,2024-05-06,active,https://www.howell.com/,Approved
AgileTech,3c358c56-a032-4b3b-8798-71fe5dc1b49e,"['Accessibility', 'Microservices', 'Statistical Analysis']",Emp_852,EMP_663,2021-05-05,2024-05-05,active,https://thornton-cruz.com/,Approved
CyberTech,9e4efe7c-a2c0-4601-831a-1c721d204af9,"['Docker', '.NET', 'Containerization']",Emp_852,EMP_522,2022-01-07,2024-04-10,active,https://www.ferguson.com/,Approved
AgileWare,15aebfbf-c167-43e5-9a32-367bd5df3027,"['Problem Solving', 'Flask', 'PHP']",Emp_853,EMP_680,2021-02-04,2024-04-09,completed,https://www.mckinney.org/,Approved
NexGen Mobile Scheduler,7a185931-6e71-40f1-abc8-a20bb97cfd8a,"['JavaScript', 'UI/UX Design', 'MySQL']",Emp_853,EMP_997,2020-07-21,2024-04-10,active,https://www.beck.info/,Rejected
SwiftShift Time Tracker,59daaafe-7cea-4719-834f-1e691788bbb0,"['Documentation', 'Kotlin', 'Test-Driven Development']",Emp_853,EMP_171,2021-01-01,2024-05-07,active,http://www.duncan-jones.info/,Approved
PixelPlex Crypto Trader,e9fa3c20-729e-4ab1-b4e2-0b4ace75dc13,"['Ruby', 'User Stories', 'Microservices']",Emp_853,EMP_531,2021-10-25,2024-05-02,completed,https://www.walker.info/,Rejected
AgileFlow,a020d791-3531-40ce-ac93-c5a57a861cec,"['Ruby', 'Python', 'Documentation']",Emp_854,EMP_711,2020-02-20,2024-04-15,completed,http://santos.com/,Rejected
InnovateSoft Budget Planner,cd82b97f-40b1-4d09-92a4-83e331668674,"['Troubleshooting', 'Wireframing', 'GraphQL']",Emp_854,EMP_603,2022-01-02,2024-04-11,completed,http://www.stephens.com/,Rejected
DataBridge,2523e1fd-5e32-45a4-b398-0436dce24ee5,"['Machine Learning', 'Network Security', 'User Stories']",Emp_854,EMP_504,2021-12-21,2024-05-02,completed,https://matthews.org/,Rejected
MetaMind Chatbot Builder,4a27f8e9-2afc-40b1-9a16-7561c5093a7a,"['PHP', 'Artificial Intelligence', 'Prototyping']",Emp_854,EMP_68,2021-09-01,2024-04-22,active,https://lee.com/,Rejected
CyberCode Online Store,59721624-7697-4d16-aaa4-e47e01f5e64f,"['Python', 'Cybersecurity', 'Wireframing']",Emp_855,EMP_57,2023-06-18,2024-04-28,active,http://www.knight-mason.com/,Rejected
DataWave,a02ab70d-ec9a-4893-b99b-6a23f37448f5,"['Kotlin', 'Cryptography', 'User Stories']",Emp_855,EMP_111,2020-10-29,2024-04-23,completed,https://arroyo.com/,Approved
InnovaTech,0226668b-08e1-4efa-89b6-84c9e8eee023,"['Python', 'Ruby', 'Communication']",Emp_855,EMP_996,2022-04-21,2024-04-23,active,https://freeman-hernandez.com/,Rejected
TechSprint,3cb4592a-fa68-42d3-b0ce-ec3f3da25eab,"['C#', 'JavaScript', 'MongoDB']",Emp_855,EMP_960,2021-12-17,2024-05-04,completed,https://www.berry.com/,Rejected
SilverLinx POS System,a9ebf237-f292-40c1-8b60-fff2b395ab3c,"['NoSQL', 'Agile Methodologies', 'Data Analysis']",Emp_856,EMP_574,2020-02-17,2024-04-22,active,http://www.huang.com/,Rejected
CatalystCommerce,7782fd9a-95a4-4dd4-822d-c66c7a5da7d4,"['Agile Product Management', 'RESTful API', 'Java']",Emp_856,EMP_178,2023-11-25,2024-04-10,completed,http://vazquez.com/,Rejected
Streamline Solutions CRM,62cde1e3-d928-4d3a-a233-cf7ace12760a,"['UI/UX Design', 'Leadership', 'Vue.js']",Emp_856,EMP_790,2020-09-23,2024-04-30,completed,https://www.flores-walls.com/,Approved
AgileWare,66431974-1d65-43c7-be9f-1d2dd58204e9,"['Requirements Analysis', 'Objective-C', 'Java']",Emp_856,EMP_433,2021-06-05,2024-04-23,completed,https://martin.com/,Approved
TechNova Backup Solution,ed3b7f94-2052-41c1-a5bd-7071c32d7834,"['RESTful API', 'Git', 'User Stories']",Emp_857,EMP_217,2020-03-21,2024-05-01,active,http://olson.net/,Approved
CyberCode Online Store,6f6c9885-0424-42b6-bdaa-5cbf69dcfdf1,"['MySQL', 'SQL', 'Cybersecurity']",Emp_857,EMP_743,2023-07-09,2024-04-26,active,http://moore.net/,Approved
PixelWare,e409c9a6-6046-4492-b3f3-214749eb855a,"['Problem Solving', 'Network Security', 'CI/CD']",Emp_857,EMP_425,2021-01-07,2024-04-16,active,http://www.ramos.info/,Rejected
SwiftShift Time Tracker,5d1ece42-8f75-4a4a-b355-e0dcf4f469bc,"['User Research', 'Test-Driven Development', 'Requirements Analysis']",Emp_857,EMP_948,2022-10-15,2024-04-26,active,https://www.davis.net/,Rejected
TechNova Backup Solution,56d63de4-993d-4ce4-bfd6-144d14217c67,"['Data Science', 'Azure', 'User Stories']",Emp_858,EMP_410,2020-11-25,2024-04-18,completed,http://www.tyler.com/,Approved
SwiftWave,76d31fe1-3ad1-492b-a6b7-af4528773d6c,"['Statistical Analysis', 'React', 'Kubernetes']",Emp_858,EMP_805,2020-05-06,2024-04-29,active,http://www.hernandez.info/,Approved
LogicLane Project Tracker,29a59cc3-af8d-45e8-aac2-e8f6ccd9dfdc,"['Google Cloud Platform', 'MySQL', 'Documentation']",Emp_858,EMP_312,2020-09-26,2024-05-06,active,https://nelson.org/,Rejected
EchoTech Task Manager,a4817e70-01bb-46db-8635-a5fada9adf61,"['JavaScript', 'Git', 'Test-Driven Development']",Emp_858,EMP_63,2022-06-09,2024-04-25,active,https://carter.com/,Approved
PixelWare,4447136f-4995-4fcf-bcf6-5daced2fe640,"['Documentation', 'Data Visualization', 'SQL']",Emp_859,EMP_554,2022-08-22,2024-04-13,active,https://www.perez.com/,Approved
LogicLane Project Tracker,529b3837-c2f9-4a6a-9bd2-8833229a48de,"['Ruby', 'Product Management', 'Troubleshooting']",Emp_859,EMP_296,2020-07-19,2024-04-22,active,https://www.morrison-smith.com/,Approved
SwiftShift Time Tracker,25d188bd-9b1d-40e1-91df-9d05921394fb,"['Angular', 'MongoDB', 'Agile Product Management']",Emp_859,EMP_232,2020-02-01,2024-05-03,active,https://www.harris.biz/,Approved
InnovaTech,546b9c3c-5e0e-4f78-b02b-885e4029ffe6,"['DevOps', 'Agile Product Management', 'Troubleshooting']",Emp_859,EMP_105,2020-10-31,2024-05-02,completed,http://www.bolton-rosales.com/,Rejected
AgileTech,cc6c9c12-689b-46b1-9c40-39d237c816ba,"['MySQL', 'Behavior-Driven Development', 'Machine Learning']",Emp_860,EMP_331,2023-09-20,2024-04-24,active,http://www.moses.info/,Rejected
AgileWare,4cf65900-5de2-4e40-b5a9-f96e4187f279,"['Test-Driven Development', '.NET', 'PostgreSQL']",Emp_860,EMP_470,2024-02-08,2024-05-06,active,https://chavez-thomas.com/,Approved
NexGen Mobile Scheduler,99437e81-8bce-400f-bcd8-65f50d3cc04c,"['Flask', 'Objective-C', 'Data Analysis']",Emp_860,EMP_705,2020-06-11,2024-05-08,active,http://rios.com/,Approved
BlueFinity Evoke,a345ef76-5905-495f-a51d-323a8d4f575c,"['C#', 'Statistical Analysis', 'Wireframing']",Emp_860,EMP_653,2022-08-06,2024-04-24,completed,http://www.sweeney-payne.biz/,Approved
CyberLink,e9058437-c09f-43d7-a78c-d7a484e28def,"['Angular', 'RESTful API', 'Test-Driven Development']",Emp_861,EMP_935,2023-10-22,2024-04-21,completed,https://smith-costa.org/,Rejected
DataForge Dashboard Creator,08188357-8c85-492c-a120-3e55e72e6e31,"['PostgreSQL', 'Behavior-Driven Development', 'React']",Emp_861,EMP_665,2023-03-14,2024-04-14,completed,http://www.moreno.biz/,Rejected
TechSpark,ffdd4790-d4fc-47ee-9951-15dbb7e1ff68,"['Information Security', 'Java', 'Documentation']",Emp_861,EMP_225,2021-08-27,2024-05-09,completed,https://acosta.info/,Approved
QuickTech Remote Support,70f7e229-5fc7-4efc-a72a-2fe6dc30b62d,"['Ruby', 'Machine Learning', 'Continuous Deployment']",Emp_861,EMP_573,2022-04-02,2024-04-29,active,http://eaton.com/,Rejected
BlueFinity Evoke,8ad6ea4b-c6d9-41db-bd7a-40a5e14a76a9,"['Test-Driven Development', 'PHP', 'Kubernetes']",Emp_862,EMP_404,2021-11-25,2024-04-18,completed,http://www.wright.biz/,Approved
PixelWorks,28b3b2bf-f4b3-4a08-bb6d-4b4ab27f8d19,"['Collaboration', 'Continuous Integration', 'DevOps']",Emp_862,EMP_12,2020-07-30,2024-04-17,active,http://wise.com/,Rejected
DataBridge,c5b063f4-d424-4cce-9e8d-23042d4b9997,"['GraphQL', 'Agile Methodologies', 'Troubleshooting']",Emp_862,EMP_602,2022-12-21,2024-05-07,completed,http://www.munoz.org/,Rejected
EchoTech Task Manager,feb83e49-b75b-41dd-9ebb-a93230bf79e3,"['Information Security', 'Data Science', 'Machine Learning']",Emp_862,EMP_345,2020-12-17,2024-04-26,active,https://www.adams.com/,Approved
MetaMind Chatbot Builder,f1294a88-3341-430d-b691-e24c45bb3320,"['Data Analysis', 'Interaction Design', 'Agile Methodologies']",Emp_863,EMP_217,2020-03-05,2024-04-27,completed,http://www.doyle.com/,Approved
CatalystCommerce,6b54091d-5fd7-431c-9fca-8c903a47d87d,"['Git', 'RESTful API', 'Technical Writing']",Emp_863,EMP_638,2020-02-14,2024-04-10,completed,http://www.johns.com/,Rejected
DataCraft,68fdfb07-4561-4c4b-90f4-5d8f92430a52,"['Accessibility', 'Cybersecurity', 'Swift']",Emp_863,EMP_586,2023-08-11,2024-04-10,active,http://www.davis.info/,Approved
SwiftShift Time Tracker,28a088c3-cb88-4cb9-b439-efc65bc141f8,"['Git', 'Wireframing', 'UI/UX Design']",Emp_863,EMP_831,2021-08-13,2024-04-15,active,https://davis-chavez.com/,Approved
CatalystCommerce,2716dc2a-265c-49a6-9db8-a578ca4ef42c,"['Business Analysis', 'User Stories', 'Vue.js']",Emp_864,EMP_513,2021-10-28,2024-04-18,active,http://www.lowery.com/,Approved
ByteBlitz Document Manager,138b0feb-859c-4b67-9241-111edb68d930,"['Machine Learning', 'Interaction Design', 'CI/CD']",Emp_864,EMP_306,2022-08-25,2024-04-27,completed,https://benson-frey.com/,Rejected
TechTrek Data Analyzer,9fef578c-7fb9-4aeb-9089-03d8a9bea963,"['Data Science', 'NoSQL', 'Penetration Testing']",Emp_864,EMP_680,2022-01-26,2024-05-06,completed,https://miller.com/,Approved
LogicLane Project Tracker,0f6e5402-2e0d-41ec-862a-f60ecff6a6df,"['Machine Learning', 'Cybersecurity', 'AWS']",Emp_864,EMP_754,2023-01-28,2024-04-23,completed,http://perry-thomas.com/,Approved
DataLink Inventory Tracker,ad7c9ae8-bcd3-4809-b885-c4b27378b6d5,"['User Stories', 'Machine Learning', 'Accessibility']",Emp_865,EMP_45,2022-08-08,2024-05-02,active,http://www.ramos.com/,Rejected
CodeCraft,dc376ae9-f325-4c4a-ad38-7e938a30069a,"['User Stories', 'DevOps', 'Vue.js']",Emp_865,EMP_809,2020-11-09,2024-04-16,active,https://www.flores.com/,Approved
PixelPlex Crypto Trader,7e3b5359-b797-474d-b32f-fe20083bee38,"['DevOps', 'Communication', 'Accessibility']",Emp_865,EMP_93,2023-04-19,2024-04-18,active,http://www.osborne.com/,Approved
ByteForge,e965c4f7-46de-41ee-95ad-dbc8265a223f,"['NoSQL', 'Python', 'Agile Product Management']",Emp_865,EMP_10,2021-01-10,2024-04-24,active,https://stone.com/,Approved
SwiftShift Time Tracker,d0022301-5653-46e9-bbe0-c9c115f56e12,"['Penetration Testing', 'Collaboration', 'Vue.js']",Emp_866,EMP_425,2022-12-12,2024-04-27,active,http://evans.com/,Rejected
TechSprint,5e4c1592-a165-428e-8319-eda0e032fc1e,"['Responsive Design', 'Test-Driven Development', 'Troubleshooting']",Emp_866,EMP_205,2021-10-02,2024-05-04,completed,http://www.lopez.info/,Rejected
PixelPulse,57539ecf-ed5e-4168-b4f7-543018b61540,"['Django', 'Leadership', 'Git']",Emp_866,EMP_687,2021-03-04,2024-05-01,active,https://cantu.biz/,Rejected
PixelWorks,82b79820-fd73-4f84-bf79-f4f2ae4203f2,"['Problem Solving', 'Agile Methodologies', 'Test-Driven Development']",Emp_866,EMP_275,2020-01-23,2024-05-08,active,http://www.campbell.net/,Rejected
SwiftShift Time Tracker,f9df8f73-d57b-4978-843a-e189e044657c,"['Prototyping', 'Cryptography', 'Documentation']",Emp_867,EMP_747,2020-12-12,2024-04-14,completed,http://www.gallagher.com/,Approved
PixelWorks,8c1d0b2f-e0c6-4953-80e3-2186f1791765,"['Behavior-Driven Development', 'RESTful API', 'Vue.js']",Emp_867,EMP_165,2020-04-05,2024-05-09,active,http://macias.org/,Rejected
FusionSoft Email Client,abaf5bb6-1429-4d67-b56e-f65b610fa8ac,"['Kotlin', 'Product Management', 'Containerization']",Emp_867,EMP_879,2023-08-31,2024-04-16,active,http://www.cook-dyer.com/,Approved
DataWave,69947cfd-94a9-4c36-9f83-267c441f4a04,"['Support', 'Cryptography', 'MySQL']",Emp_867,EMP_728,2023-09-14,2024-04-27,completed,https://carter.com/,Approved
ByteForge,9ddec864-c3c7-4c28-9dc6-c5b79b70b164,"['Agile Product Management', 'Wireframing', 'Collaboration']",Emp_868,EMP_552,2022-12-31,2024-04-12,completed,http://www.baker.com/,Rejected
ByteBoost,b0550729-8ed0-4772-9a67-85d2971a624b,"['User Stories', 'Responsive Design', 'Continuous Deployment']",Emp_868,EMP_533,2024-03-11,2024-04-30,completed,https://www.johnson.biz/,Approved
EchoTech Task Manager,2f9f70bb-05ac-49da-b2dd-ed471770954b,"['Objective-C', 'Vue.js', 'CI/CD']",Emp_868,EMP_247,2023-05-25,2024-04-30,active,https://perez.com/,Approved
CatalystCommerce,8c7172b2-28f8-4aa6-9c80-4114fb2b288e,"['Agile Product Management', 'Penetration Testing', 'Data Science']",Emp_868,EMP_553,2022-07-24,2024-04-30,completed,https://thomas-elliott.biz/,Rejected
SwiftShift Time Tracker,91e98e2a-c99f-4a4f-9bd0-518abafa4fa5,"['User Stories', 'PostgreSQL', 'Ruby']",Emp_869,EMP_128,2023-02-26,2024-04-19,active,http://www.keller-martin.org/,Rejected
DataWave,543a1bc7-d9c6-40a4-ab05-c05dc64a3f40,"['Collaboration', 'Penetration Testing', 'HTML']",Emp_869,EMP_170,2020-02-16,2024-04-27,active,https://moore.biz/,Rejected
TechSprint,308f61bf-d708-4aaa-855a-501dcf682d53,"['PostgreSQL', 'User Research', 'PHP']",Emp_869,EMP_505,2021-03-14,2024-05-07,active,https://www.miller.com/,Rejected
DataSync,11401031-37a1-495a-9915-b5a5807cf330,"['User Stories', 'React', 'Data Analysis']",Emp_869,EMP_429,2021-09-28,2024-04-26,completed,http://www.becker-paul.net/,Rejected
LogicLane Project Tracker,fd98f94b-0725-4809-a4db-b1a164a20b41,"['Information Security', 'C#', 'Machine Learning']",Emp_870,EMP_168,2023-04-11,2024-05-01,active,http://www.spencer.com/,Rejected
DataSync,dc1f1ae3-4dc3-47e2-866f-f039d47039f7,"['Cybersecurity', 'Communication', 'Collaboration']",Emp_870,EMP_474,2022-04-26,2024-05-04,completed,https://beltran-barnes.org/,Rejected
SilverLinx POS System,f7df5f8a-bde6-4f86-80dc-379d49eaefbe,"['HTML', 'MongoDB', 'Agile Methodologies']",Emp_870,EMP_312,2023-05-19,2024-05-04,completed,http://www.robinson.org/,Rejected
TechNova Backup Solution,03907a80-f766-4fa8-80b2-1fdfebc9339a,"['JavaScript', 'Django', 'Scrum']",Emp_870,EMP_467,2021-07-20,2024-04-16,active,http://www.casey.com/,Rejected
CodeCraft,2c06e5e6-17d0-419d-994c-a6a94e38689f,"['Data Science', 'Swift', 'C#']",Emp_871,EMP_611,2024-01-31,2024-04-15,completed,http://harmon.com/,Rejected
ByteBoost,71678600-94a2-45c5-bbe9-da26cde51b0b,"['Git', 'NoSQL', 'Machine Learning']",Emp_871,EMP_800,2021-12-21,2024-04-16,active,http://frost.com/,Approved
TechSpark,2d2abcec-c36b-486c-b75b-ae42e1826f20,"['Documentation', 'Wireframing', 'DevOps']",Emp_871,EMP_939,2020-03-29,2024-04-17,completed,http://www.smith.com/,Rejected
NexGen Mobile Scheduler,48ac7ca1-06fc-429a-b047-6670f946c9bc,"['Ruby', 'Django', 'Technical Writing']",Emp_871,EMP_792,2022-01-07,2024-04-29,completed,http://leon.biz/,Approved
CyberTech,5d9412fd-1c1e-4795-acb4-b82447b105ad,"['Penetration Testing', 'Documentation', 'HTML']",Emp_872,EMP_638,2021-08-17,2024-04-28,completed,http://www.grant.com/,Rejected
SwiftShift Time Tracker,8ca626a1-39d1-4885-b9f2-429f1fa58156,"['User Research', 'Agile Methodologies', 'DevOps']",Emp_872,EMP_829,2021-10-28,2024-04-14,active,https://www.moss.biz/,Approved
TechTrek Data Analyzer,2b9f2823-f50c-4d8c-b079-bc9788eec97f,"['Flask', 'RESTful API', 'Docker']",Emp_872,EMP_542,2023-06-26,2024-05-07,active,https://www.jones.com/,Rejected
